"collection_schema","uid","name","desc","date","colors","emoji"
"collection","12","Linux Commands","","1786479228","0",
"packs_schema","uid","name","desc","date","colors","collection","emoji"
"packs","70","General CLI","","1786479228","0","12",
"cards","9087","What command lists only local shell variables that are not exported to child processes?",".","70","0","1786479228","**What command lists only local shell variables that are not exported to child processes?** answer: set (without export)","0"
"cards","9088","What command creates or updates an environment variable for current and child processes?",".","70","0","1786479228","**What command creates or updates an environment variable for current and child processes?** answer: export VAR_NAME=value","0"
"cards","9089","What command creates a local shell variable that is not exported to child processes?",".","70","0","1786479228","**What command creates a local shell variable that is not exported to child processes?** answer: VAR_NAME=value","0"
"cards","9090","What command unsets and removes an environment variable or shell variable from memory?",".","70","0","1786479228","**What command unsets and removes an environment variable or shell variable from memory?** answer: unset VAR_NAME","0"
"cards","9091","What type of quoting prevents all shell interpretation of variables and special characters (strong quoting)?",".","70","0","1786479228","**What type of quoting prevents all shell interpretation of variables and special characters (strong quoting)?** answer: Single quotes ('...')","0"
"cards","9092","What type of quoting allows variable expansion and backtick command substitution while preserving literal spaces (weak quoting)?",".","70","0","1786479228","**What type of quoting allows variable expansion and backtick command substitution while preserving literal spaces (weak quoting)?** answer: Double quotes ("...")","0"
"cards","9093","What character escapes a single following special character or newline in the shell?",".","70","0","1786479228","**What character escapes a single following special character or newline in the shell?** answer: Backslash (\)","0"
"cards","9094","What command redirects standard output of a command to a file, overwriting existing content?",".","70","0","1786479228","**What command redirects standard output of a command to a file, overwriting existing content?** answer: >","0"
"cards","9095","What command redirects standard output of a command to a file, appending to existing content?",".","70","0","1786479228","**What command redirects standard output of a command to a file, appending to existing content?** answer: >>","0"
"cards","9096","What command redirects standard error of a command to a file?",".","70","0","1786479228","**What command redirects standard error of a command to a file?** answer: 2>","0"
"cards","9097","What command redirects both standard output and standard error to the same file?",".","70","0","1786479228","**What command redirects both standard output and standard error to the same file?** answer: &> (or >file 2>&1)","0"
"cards","9098","What command redirects standard input from a file into a command?",".","70","0","1786479228","**What command redirects standard input from a file into a command?** answer: <","0"
"cards","9099","What operator passes the standard output of one command as standard input to another?",".","70","0","1786479228","**What operator passes the standard output of one command as standard input to another?** answer: | (pipe)","0"
"cards","9100","What command copies standard input to both standard output and one or more files simultaneously?",".","70","0","1786479228","**What command copies standard input to both standard output and one or more files simultaneously?** answer: tee","0"
"cards","9101","What command translates, squeezes, and/or deletes characters from standard input?",".","70","0","1786479228","**What command translates, squeezes, and/or deletes characters from standard input?** answer: tr","0"
"cards","9102","What command extracts specific sections, columns, or fields from each line of input files?",".","70","0","1786479228","**What command extracts specific sections, columns, or fields from each line of input files?** answer: cut","0"
"cards","9103","What command merges lines of files horizontally side by side, separated by tabs?",".","70","0","1786479228","**What command merges lines of files horizontally side by side, separated by tabs?** answer: paste","0"
"cards","9104","What command joins lines of two files on a common shared field or key?",".","70","0","1786479228","**What command joins lines of two files on a common shared field or key?** answer: join","0"
"cards","9105","What command splits a large file into smaller fixed-size or line-count pieces?",".","70","0","1786479228","**What command splits a large file into smaller fixed-size or line-count pieces?** answer: split","0"
"cards","9106","What command rearranges lines of text files in alphabetical or numeric order?",".","70","0","1786479228","**What command rearranges lines of text files in alphabetical or numeric order?** answer: sort","0"
"cards","9107","What command filters out or counts adjacent duplicate lines in a sorted text stream?",".","70","0","1786479228","**What command filters out or counts adjacent duplicate lines in a sorted text stream?** answer: uniq","0"
"cards","9108","What command counts the total number of lines, words, and bytes in files?",".","70","0","1786479228","**What command counts the total number of lines, words, and bytes in files?** answer: wc","0"
"cards","9109","What command outputs the first specified number of lines from the beginning of a file?",".","70","0","1786479228","**What command outputs the first specified number of lines from the beginning of a file?** answer: head","0"
"cards","9110","What command outputs the last specified number of lines from the end of a file?",".","70","0","1786479228","**What command outputs the last specified number of lines from the end of a file?** answer: tail","0"
"cards","9111","What command follows a growing log file in real-time as new data is appended?",".","70","0","1786479228","**What command follows a growing log file in real-time as new data is appended?** answer: tail -f","0"
"cards","9112","What command translates tabs to spaces or spaces to tabs in text streams?",".","70","0","1786479228","**What command translates tabs to spaces or spaces to tabs in text streams?** answer: expand / unexpand","0"
"cards","9113","What command copies files and directories, preserving permissions and metadata optionally?",".","70","0","1786479228","**What command copies files and directories, preserving permissions and metadata optionally?** answer: cp","0"
"cards","9114","What command moves or renames files and directories within a filesystem?",".","70","0","1786479228","**What command moves or renames files and directories within a filesystem?** answer: mv","0"
"cards","9115","What command removes or deletes files from the filesystem?",".","70","0","1786479228","**What command removes or deletes files from the filesystem?** answer: rm","0"
"cards","9116","What option in rm forces file deletion without prompting and suppresses error messages for non-existent files?",".","70","0","1786479228","**What option in rm forces file deletion without prompting and suppresses error messages for non-existent files?** answer: -f","0"
"cards","9117","What option in rm deletes files and directories recursively?",".","70","0","1786479228","**What option in rm deletes files and directories recursively?** answer: -r (or -R)","0"
"cards","9118","What command creates a new directory or nested directory paths?",".","70","0","1786479228","**What command creates a new directory or nested directory paths?** answer: mkdir","0"
"cards","9119","What option in mkdir creates parent directories automatically if they do not exist?",".","70","0","1786479228","**What option in mkdir creates parent directories automatically if they do not exist?** answer: -p","0"
"cards","9120","What command removes empty directories from the system?",".","70","0","1786479228","**What command removes empty directories from the system?** answer: rmdir","0"
"cards","9121","What wildcard character matches any string of zero or more characters in file globbing?",".","70","0","1786479228","**What wildcard character matches any string of zero or more characters in file globbing?** answer: *","0"
"cards","9122","What wildcard character matches any single arbitrary character in file globbing?",".","70","0","1786479228","**What wildcard character matches any single arbitrary character in file globbing?** answer: ?","0"
"cards","9123","What wildcard bracket expression matches any single character contained within the character class set?",".","70","0","1786479228","**What wildcard bracket expression matches any single character contained within the character class set?** answer: [...]","0"
"cards","9124","What wildcard pattern matches any single character that is NOT inside the specified bracket set?",".","70","0","1786479228","**What wildcard pattern matches any single character that is NOT inside the specified bracket set?** answer: [!...] or [^...]","0"
"cards","9125","What character class in file globbing matches any alphanumeric character ([a-zA-Z0-9])?",".","70","0","1786479228","**What character class in file globbing matches any alphanumeric character ([a-zA-Z0-9])?** answer: [[:alnum:]]","0"
"cards","9126","What character class in file globbing matches any alphabetic character ([a-zA-Z])?",".","70","0","1786479228","**What character class in file globbing matches any alphabetic character ([a-zA-Z])?** answer: [[:alpha:]]","0"
"cards","9127","What character class in file globbing matches any lowercase letter ([a-z])?",".","70","0","1786479228","**What character class in file globbing matches any lowercase letter ([a-z])?** answer: [[:lower:]]","0"
"cards","9128","What character class in file globbing matches any uppercase letter ([A-Z])?",".","70","0","1786479228","**What character class in file globbing matches any uppercase letter ([A-Z])?** answer: [[:upper:]]","0"
"cards","9129","What character class in file globbing matches any decimal digit ([0-9])?",".","70","0","1786479228","**What character class in file globbing matches any decimal digit ([0-9])?** answer: [[:digit:]]","0"
"cards","9130","What character class in file globbing matches any whitespace character (space or tab)?",".","70","0","1786479228","**What character class in file globbing matches any whitespace character (space or tab)?** answer: [[:blank:]]","0"
"cards","9131","What character class in file globbing matches any printable characters including spaces?",".","70","0","1786479228","**What character class in file globbing matches any printable characters including spaces?** answer: [[:print:]]","0"
"cards","9132","What shell option prevents file globbing wildcards from being expanded automatically if no matching files are found?",".","70","0","1786479228","**What shell option prevents file globbing wildcards from being expanded automatically if no matching files are found?** answer: set -f (or noglob)","0"
"cards","9133","What command copies files interactively, prompting the user before overwriting existing destination files?",".","70","0","1786479228","**What command copies files interactively, prompting the user before overwriting existing destination files?** answer: cp -i","0"
"cards","9134","What command moves files interactively, prompting before overwriting existing files?",".","70","0","1786479228","**What command moves files interactively, prompting before overwriting existing files?** answer: mv -i","0"
"cards","9135","What command removes files interactively, prompting the user before deleting each file?",".","70","0","1786479228","**What command removes files interactively, prompting the user before deleting each file?** answer: rm -i","0"
"cards","9136","What command creates an empty file or updates the timestamps of an existing file?",".","70","0","1786479228","**What command creates an empty file or updates the timestamps of an existing file?** answer: touch","0"
"cards","9137","What command displays the disk usage and file type classification for files in a directory?",".","70","0","1786479228","**What command displays the disk usage and file type classification for files in a directory?** answer: file *","0"
"cards","9138","What option in cp copies directories recursively along with all file attributes and permissions?",".","70","0","1786479228","**What option in cp copies directories recursively along with all file attributes and permissions?** answer: cp -a (or cp -R)","0"
"cards","9139","What command archives and compresses a directory tree into a single file simultaneously?",".","70","0","1786479228","**What command archives and compresses a directory tree into a single file simultaneously?** answer: tar -czf archive.tar.gz directory/","0"
"cards","9140","What command extracts a gzipped tar archive while preserving absolute or relative paths?",".","70","0","1786479228","**What command extracts a gzipped tar archive while preserving absolute or relative paths?** answer: tar -xzf archive.tar.gz","0"
"cards","9141","What command creates a zip compressed file archive of a directory?",".","70","0","1786479228","**What command creates a zip compressed file archive of a directory?** answer: zip -r archive.zip directory/","0"
"cards","9142","What command extracts a zip compressed file archive?",".","70","0","1786479228","**What command extracts a zip compressed file archive?** answer: unzip archive.zip","0"
"cards","9143","What command creates a gzipped tar archive file?",".","70","0","1786479228","**What command creates a gzipped tar archive file?** answer: tar -czf file.tar.gz /path/to/dir","0"
"cards","9144","What command extracts a gzipped tar archive file?",".","70","0","1786479228","**What command extracts a gzipped tar archive file?** answer: tar -xzf file.tar.gz","0"
"cards","9145","What command creates a bzipped tar archive file?",".","70","0","1786479228","**What command creates a bzipped tar archive file?** answer: tar -cjf file.tar.bz2 /path/to/dir","0"
"cards","9146","What command extracts a bzipped tar archive file?",".","70","0","1786479228","**What command extracts a bzipped tar archive file?** answer: tar -xjf file.tar.bz2","0"
"cards","9147","What command creates an xz-compressed tar archive file?",".","70","0","1786479228","**What command creates an xz-compressed tar archive file?** answer: tar -cJf file.tar.xz /path/to/dir","0"
"cards","9148","What command extracts an xz-compressed tar archive file?",".","70","0","1786479228","**What command extracts an xz-compressed tar archive file?** answer: tar -xJf file.tar.xz","0"
"cards","9149","What command lists the contents of a tar archive without extracting it?",".","70","0","1786479228","**What command lists the contents of a tar archive without extracting it?** answer: tar -tf file.tar","0"
"cards","9150","What command compresses a single file using the gzip algorithm, replacing the original file?",".","70","0","1786479228","**What command compresses a single file using the gzip algorithm, replacing the original file?** answer: gzip filename","0"
"cards","9151","What command decompresses a .gz file, restoring the original uncompressed file?",".","70","0","1786479228","**What command decompresses a .gz file, restoring the original uncompressed file?** answer: gunzip filename.gz","0"
"cards","9152","What command outputs the compressed content of a file to standard output using gzip without deleting the source?",".","70","0","1786479228","**What command outputs the compressed content of a file to standard output using gzip without deleting the source?** answer: gzip -c filename > filename.gz","0"
"cards","9153","What command compresses a file using bzip2?",".","70","0","1786479228","**What command compresses a file using bzip2?** answer: bzip2 filename","0"
"cards","9154","What command decompresses a .bz2 file?",".","70","0","1786479228","**What command decompresses a .bz2 file?** answer: bunzip2 filename.bz2","0"
"cards","9155","What command compresses a file using xz?",".","70","0","1786479228","**What command compresses a file using xz?** answer: xz filename","0"
"cards","9156","What command decompresses an .xz file?",".","70","0","1786479228","**What command decompresses an .xz file?** answer: unxz filename.xz","0"
"cards","9157","What command compares two files byte by byte, reporting the first matching byte offset where they differ?",".","70","0","1786479228","**What command compares two files byte by byte, reporting the first matching byte offset where they differ?** answer: cmp file1 file2","0"
"cards","9158","What command compares two text files line by line, outputting lines that differ?",".","70","0","1786479228","**What command compares two text files line by line, outputting lines that differ?** answer: diff file1 file2","0"
"cards","9159","What command creates a unified format patch file showing differences between two files or directories?",".","70","0","1786479228","**What command creates a unified format patch file showing differences between two files or directories?** answer: diff -u file1 file2","0"
"cards","9160","What command applies a unified diff patch file to modify target source code files?",".","70","0","1786479228","**What command applies a unified diff patch file to modify target source code files?** answer: patch < patchfile","0"
"cards","9161","What command creates a standard zip archive containing multiple compressed files?",".","70","0","1786479228","**What command creates a standard zip archive containing multiple compressed files?** answer: zip archive.zip file1 file2","0"
"cards","9162","What command extracts files from a zip archive?",".","70","0","1786479228","**What command extracts files from a zip archive?** answer: unzip archive.zip","0"
"cards","9163","What command lists files contained inside a zip archive without extracting them?",".","70","0","1786479228","**What command lists files contained inside a zip archive without extracting them?** answer: unzip -l archive.zip","0"
"cards","9164","What command tests the physical integrity and checksum of files stored in a zip archive?",".","70","0","1786479228","**What command tests the physical integrity and checksum of files stored in a zip archive?** answer: unzip -t archive.zip","0"
"cards","9165","What command finds files and directories across the filesystem based on criteria like name, size, or time?",".","70","0","1786479228","**What command finds files and directories across the filesystem based on criteria like name, size, or time?** answer: find","0"
"cards","9166","What option in find searches for files by their exact or wildcard name pattern?",".","70","0","1786479228","**What option in find searches for files by their exact or wildcard name pattern?** answer: -name","0"
"cards","9167","What option in find performs a case-insensitive name search for files?",".","70","0","1786479228","**What option in find performs a case-insensitive name search for files?** answer: -iname","0"
"cards","9168","What option in find filters files by their user owner name or UID?",".","70","0","1786479228","**What option in find filters files by their user owner name or UID?** answer: -user","0"
"cards","9169","What option in find filters files by their file type (e.g., f for regular file, d for directory)?",".","70","0","1786479228","**What option in find filters files by their file type (e.g., f for regular file, d for directory)?** answer: -type","0"
"cards","9170","What option in find filters files by their exact or relative size (e.g., +10M, -50k)?",".","70","0","1786479228","**What option in find filters files by their exact or relative size (e.g., +10M, -50k)?** answer: -size","0"
"cards","9171","What option in find filters files by their modification time in days?",".","70","0","1786479228","**What option in find filters files by their modification time in days?** answer: -mtime","0"
"cards","9172","What option in find executes a specified shell command on every file found?",".","70","0","1786479228","**What option in find executes a specified shell command on every file found?** answer: -exec","0"
"cards","9173","What command locates files instantly using a prebuilt system database index?",".","70","0","1786479228","**What command locates files instantly using a prebuilt system database index?** answer: locate","0"
"cards","9174","What command updates the database index used by the locate command?",".","70","0","1786479228","**What command updates the database index used by the locate command?** answer: updatedb","0"
"cards","9175","What command prints the full path of shell command binaries, source files, and manuals?",".","70","0","1786479228","**What command prints the full path of shell command binaries, source files, and manuals?** answer: whereis","0"
"cards","9176","What command prints the absolute path of the command binary that will be executed?",".","70","0","1786479228","**What command prints the absolute path of the command binary that will be executed?** answer: which","0"
"cards","9177","What special redirection syntax feeds a multi-line block of text into a command's standard input?",".","70","0","1786479228","**What special redirection syntax feeds a multi-line block of text into a command's standard input?** answer: Here Document (<<)","0"
"cards","9178","What special redirection syntax feeds a single string variable or text into standard input?",".","70","0","1786479228","**What special redirection syntax feeds a single string variable or text into standard input?** answer: Here String (<<<)","0"
"cards","9179","What command passes the standard output of one command as the standard input of another?",".","70","0","1786479228","**What command passes the standard output of one command as the standard input of another?** answer: | (pipe)","0"
"cards","9180","What command captures the standard output of a command and substitutes it into another command line?",".","70","0","1786479228","**What command captures the standard output of a command and substitutes it into another command line?** answer: $(command) or `command`","0"
"cards","9181","What command pauses a running foreground process and sends it to the background as a stopped job?",".","70","0","1786479228","**What command pauses a running foreground process and sends it to the background as a stopped job?** answer: Ctrl + Z","0"
"cards","9182","What command lists all background and stopped jobs in the current shell session?",".","70","0","1786479228","**What command lists all background and stopped jobs in the current shell session?** answer: jobs","0"
"cards","9183","What command resumes a stopped background job in the background?",".","70","0","1786479228","**What command resumes a stopped background job in the background?** answer: bg","0"
"cards","9184","What command brings a background or stopped job into the foreground?",".","70","0","1786479228","**What command brings a background or stopped job into the foreground?** answer: fg","0"
"cards","9185","What command terminates a process by sending a specific signal (default is SIGTERM)?",".","70","0","1786479228","**What command terminates a process by sending a specific signal (default is SIGTERM)?** answer: kill","0"
"cards","9186","What signal number or name requests a graceful termination of a process?",".","70","0","1786479228","**What signal number or name requests a graceful termination of a process?** answer: 15 (SIGTERM)","0"
"cards","9187","What signal number or name forces an immediate, uncatchable termination of a process?",".","70","0","1786479228","**What signal number or name forces an immediate, uncatchable termination of a process?** answer: 9 (SIGKILL)","0"
"cards","9188","What command terminates processes matching a specified command name pattern?",".","70","0","1786479228","**What command terminates processes matching a specified command name pattern?** answer: killall","0"
"cards","9189","What command terminates processes matching exact command line patterns?",".","70","0","1786479228","**What command terminates processes matching exact command line patterns?** answer: pkill","0"
"cards","9190","What command displays real-time, dynamic information about running system processes and resource usage?",".","70","0","1786479228","**What command displays real-time, dynamic information about running system processes and resource usage?** answer: top","0"
"cards","9191","What command serves as an interactive, advanced alternative to top with color coding and process tree views?",".","70","0","1786479228","**What command serves as an interactive, advanced alternative to top with color coding and process tree views?** answer: htop","0"
"cards","9192","What command reports a static snapshot of current process execution and status?",".","70","0","1786479228","**What command reports a static snapshot of current process execution and status?** answer: ps","0"
"cards","9193","What ps option displays all processes running across all users with full format details?",".","70","0","1786479228","**What ps option displays all processes running across all users with full format details?** answer: ps -ef (or ps aux)","0"
"cards","9194","What command displays a real-time hierarchical tree view of running processes?",".","70","0","1786479228","**What command displays a real-time hierarchical tree view of running processes?** answer: pstree","0"
"cards","9195","What command modifies the scheduling priority (nice value) of a newly launched process?",".","70","0","1786479228","**What command modifies the scheduling priority (nice value) of a newly launched process?** answer: nice","0"
"cards","9196","What command modifies the nice priority value of an already running process?",".","70","0","1786479228","**What command modifies the nice priority value of an already running process?** answer: renice","0"
"cards","9197","What command delays script or command execution for a specified number of seconds?",".","70","0","1786479228","**What command delays script or command execution for a specified number of seconds?** answer: sleep","0"
"cards","9198","What terminal multiplexer allows multiple virtual terminal sessions inside a single physical window using GNU Screen?",".","70","0","1786479228","**What terminal multiplexer allows multiple virtual terminal sessions inside a single physical window using GNU Screen?** answer: screen","0"
"cards","9199","What keyboard shortcut prefix starts a command sequence inside GNU Screen?",".","70","0","1786479228","**What keyboard shortcut prefix starts a command sequence inside GNU Screen?** answer: Ctrl + A","0"
"cards","9200","What screen command creates a new detached virtual screen session?",".","70","0","1786479228","**What screen command creates a new detached virtual screen session?** answer: screen -S session_name","0"
"cards","9201","What screen command lists all running screen sessions?",".","70","0","1786479228","**What screen command lists all running screen sessions?** answer: screen -ls","0"
"cards","9202","What screen command reattaches to an existing running screen session?",".","70","0","1786479228","**What screen command reattaches to an existing running screen session?** answer: screen -r session_name","0"
"cards","9203","What screen shortcut key creates a new window within an active screen session?",".","70","0","1786479228","**What screen shortcut key creates a new window within an active screen session?** answer: Ctrl + A, c","0"
"cards","9204","What screen shortcut key cycles forward through open windows in a screen session?",".","70","0","1786479228","**What screen shortcut key cycles forward through open windows in a screen session?** answer: Ctrl + A, n","0"
"cards","9205","What screen shortcut key detaches from the current screen session, leaving it running in the background?",".","70","0","1786479228","**What screen shortcut key detaches from the current screen session, leaving it running in the background?** answer: Ctrl + A, d","0"
"cards","9206","What modern alternative terminal multiplexer provides pane splitting, status bars, and session management out of the box?",".","70","0","1786479228","**What modern alternative terminal multiplexer provides pane splitting, status bars, and session management out of the box?** answer: tmux","0"
"cards","9207","What command starts a new named tmux session?",".","70","0","1786479228","**What command starts a new named tmux session?** answer: tmux new -s session_name","0"
"cards","9208","What command lists all active tmux sessions?",".","70","0","1786479228","**What command lists all active tmux sessions?** answer: tmux ls","0"
"cards","9209","What command reattaches to an existing detached tmux session?",".","70","0","1786479228","**What command reattaches to an existing detached tmux session?** answer: tmux attach -t session_name","0"
"cards","9210","What default keyboard shortcut prefix key sequence initiates tmux commands?",".","70","0","1786479228","**What default keyboard shortcut prefix key sequence initiates tmux commands?** answer: Ctrl + B","0"
"cards","9211","What tmux shortcut key splits the current window horizontally into two panes?",".","70","0","1786479228","**What tmux shortcut key splits the current window horizontally into two panes?** answer: Ctrl + B, %","0"
"cards","9212","What tmux shortcut key splits the current window vertically into two panes?",".","70","0","1786479228","**What tmux shortcut key splits the current window vertically into two panes?** answer: Ctrl + B, "","0"
"cards","9213","What tmux shortcut key navigates between different panes in a tmux window?",".","70","0","1786479228","**What tmux shortcut key navigates between different panes in a tmux window?** answer: Ctrl + B, Arrow Keys (or Ctrl + B, o)","0"
"cards","9214","What tmux shortcut key closes the currently active pane?",".","70","0","1786479228","**What tmux shortcut key closes the currently active pane?** answer: Ctrl + B, x (or typing exit)","0"
"cards","9215","What tmux shortcut key detaches from the active tmux session, leaving it running in the background?",".","70","0","1786479228","**What tmux shortcut key detaches from the active tmux session, leaving it running in the background?** answer: Ctrl + B, d","0"
"cards","9216","What tmux shortcut key creates a new virtual window inside the current session?",".","70","0","1786479228","**What tmux shortcut key creates a new virtual window inside the current session?** answer: Ctrl + B, c","0"
"cards","9217","What tmux shortcut key switches to the next window in the session?",".","70","0","1786479228","**What tmux shortcut key switches to the next window in the session?** answer: Ctrl + B, n","0"
"cards","9218","What tmux shortcut key switches to the previous window in the session?",".","70","0","1786479228","**What tmux shortcut key switches to the previous window in the session?** answer: Ctrl + B, p","0"
"cards","9219","What command displays real-time memory and swap usage statistics in a clean summary format?",".","70","0","1786479228","**What command displays real-time memory and swap usage statistics in a clean summary format?** answer: free -h","0"
"cards","9220","What command displays file system disk space usage and mount volumes in human-readable format?",".","70","0","1786479228","**What command displays file system disk space usage and mount volumes in human-readable format?** answer: df -h","0"
"cards","9221","What command reports virtual memory statistics, CPU activity, and paging metrics continuously?",".","70","0","1786479228","**What command reports virtual memory statistics, CPU activity, and paging metrics continuously?** answer: vmstat","0"
"cards","9222","What command reports I/O statistics for storage devices, disks, and partitions?",".","70","0","1786479228","**What command reports I/O statistics for storage devices, disks, and partitions?** answer: iostat","0"
"cards","9223","What command monitors real-time network bandwidth utilization and traffic per network interface?",".","70","0","1786479228","**What command monitors real-time network bandwidth utilization and traffic per network interface?** answer: iftop (or sar, nload)","0"
"cards","9224","What tmux command starts a new session with a custom session name?",".","70","0","1786479228","**What tmux command starts a new session with a custom session name?** answer: tmux new -s name","0"
"cards","9225","What tmux command lists all running tmux sessions?",".","70","0","1786479228","**What tmux command lists all running tmux sessions?** answer: tmux ls","0"
"cards","9226","What tmux command attaches to a detached tmux session?",".","70","0","1786479228","**What tmux command attaches to a detached tmux session?** answer: tmux attach -t name","0"
"cards","9227","What key combination is the default prefix for tmux commands?",".","70","0","1786479228","**What key combination is the default prefix for tmux commands?** answer: Ctrl + B","0"
"cards","9228","What tmux shortcut key splits the current window horizontally into two panes?",".","70","0","1786479228","**What tmux shortcut key splits the current window horizontally into two panes?** answer: Ctrl + B, "","0"
"cards","9229","What tmux shortcut key splits the current window vertically into two panes?",".","70","0","1786479228","**What tmux shortcut key splits the current window vertically into two panes?** answer: Ctrl + B, %","0"
"cards","9230","What tmux shortcut key moves the cursor focus between active panes?",".","70","0","1786479228","**What tmux shortcut key moves the cursor focus between active panes?** answer: Ctrl + B, Arrow Keys","0"
"cards","9231","What tmux shortcut key detaches from the active session and leaves it running in the background?",".","70","0","1786479228","**What tmux shortcut key detaches from the active session and leaves it running in the background?** answer: Ctrl + B, d","0"
"cards","9232","What tmux shortcut key creates a new virtual window within the current session?",".","70","0","1786479228","**What tmux shortcut key creates a new virtual window within the current session?** answer: Ctrl + B, c","0"
"cards","9233","What tmux shortcut key closes the currently active pane or window?",".","70","0","1786479228","**What tmux shortcut key closes the currently active pane or window?** answer: Ctrl + B, x","0"
"cards","9234","What term defines the scheduling priority value assigned to a process in Linux, affecting CPU allocation?",".","70","0","1786479228","**What term defines the scheduling priority value assigned to a process in Linux, affecting CPU allocation?** answer: Nice value (niceness)","0"
"cards","9235","What is the default nice value assigned to standard user processes launched in Linux?",".","70","0","1786479228","**What is the default nice value assigned to standard user processes launched in Linux?** answer: 0","0"
"cards","9236","What is the range of nice values available in Linux, where lower numbers mean higher priority?",".","70","0","1786479228","**What is the range of nice values available in Linux, where lower numbers mean higher priority?** answer: -20 to 19","0"
"cards","9237","What is the maximum high-priority (lowest nice number) that a standard non-root user can set?",".","70","0","1786479228","**What is the maximum high-priority (lowest nice number) that a standard non-root user can set?** answer: 0 (or they can only increase niceness unless granted limits)","0"
"cards","9238","What command starts a new command with a modified nice priority?",".","70","0","1786479228","**What command starts a new command with a modified nice priority?** answer: nice -n 10 command","0"
"cards","9239","What command modifies the nice priority of an already running process by its PID?",".","70","0","1786479228","**What command modifies the nice priority of an already running process by its PID?** answer: renice 5 -p 1234","0"
"cards","9240","What command displays the current nice values (NI column) of running processes?",".","70","0","1786479228","**What command displays the current nice values (NI column) of running processes?** answer: ps -o pid,ni,comm","0"
"cards","9241","What regular expression metacharacter matches any single character except a newline?",".","70","0","1786479228","**What regular expression metacharacter matches any single character except a newline?** answer: .","0"
"cards","9242","What regular expression metacharacter matches zero or one occurrence of the preceding element?",".","70","0","1786479228","**What regular expression metacharacter matches zero or one occurrence of the preceding element?** answer: ?","0"
"cards","9243","What regular expression metacharacter matches one or more occurrences of the preceding element?",".","70","0","1786479228","**What regular expression metacharacter matches one or more occurrences of the preceding element?** answer: +","0"
"cards","9244","What regular expression metacharacter matches zero or more occurrences of the preceding element?",".","70","0","1786479228","**What regular expression metacharacter matches zero or more occurrences of the preceding element?** answer: *","0"
"cards","9245","What regular expression syntax matches an exact number or range of repetitions (bounds)?",".","70","0","1786479228","**What regular expression syntax matches an exact number or range of repetitions (bounds)?** answer: \{n,m\}","0"
"cards","9246","What regular expression metacharacter anchors a pattern to the beginning of a line?",".","70","0","1786479228","**What regular expression metacharacter anchors a pattern to the beginning of a line?** answer: ^","0"
"cards","9247","What regular expression metacharacter anchors a pattern to the end of a line?",".","70","0","1786479228","**What regular expression metacharacter anchors a pattern to the end of a line?** answer: $","0"
"cards","9248","What regular expression metacharacter provides alternation (logical OR)?",".","70","0","1786479228","**What regular expression metacharacter provides alternation (logical OR)?** answer: |","0"
"cards","9249","What bracket expression in regular expressions matches any single digit from 0 to 9?",".","70","0","1786479228","**What bracket expression in regular expressions matches any single digit from 0 to 9?** answer: [0-9] (or [[:digit:]])","0"
"cards","9250","What command searches for text patterns using regular expressions?",".","70","0","1786479228","**What command searches for text patterns using regular expressions?** answer: grep","0"
"cards","9251","What grep option enables Extended Regular Expressions (ERE) without needing backslashes?",".","70","0","1786479228","**What grep option enables Extended Regular Expressions (ERE) without needing backslashes?** answer: -E (or egrep)","0"
"cards","9252","What grep option searches files recursively through directories?",".","70","0","1786479228","**What grep option searches files recursively through directories?** answer: -r","0"
"cards","9253","What stream editor performs non-interactive text substitution, deletion, and filtering?",".","70","0","1786479228","**What stream editor performs non-interactive text substitution, deletion, and filtering?** answer: sed","0"
"cards","9254","What sed command and flag replaces the first occurrence of a pattern on each line with a new string?",".","70","0","1786479228","**What sed command and flag replaces the first occurrence of a pattern on each line with a new string?** answer: sed 's/old/new/'","0"
"cards","9255","What sed command and flag replaces all occurrences of a pattern on each line globally?",".","70","0","1786479228","**What sed command and flag replaces all occurrences of a pattern on each line globally?** answer: sed 's/old/new/g'","0"
"cards","9256","What sed option allows multiple transformation expressions to be chained together?",".","70","0","1786479228","**What sed option allows multiple transformation expressions to be chained together?** answer: -e","0"
"cards","9257","What text editor is a standard, modal command-line editor available on virtually all Unix-like systems?",".","70","0","1786479228","**What text editor is a standard, modal command-line editor available on virtually all Unix-like systems?** answer: vi (or vim)","0"
"cards","9258","What mode in Vim is used for typing text and writing content into a file?",".","70","0","1786479228","**What mode in Vim is used for typing text and writing content into a file?** answer: Insert Mode","0"
"cards","9259","What mode in Vim is the default mode used for navigation, deleting text, and issuing editor commands?",".","70","0","1786479228","**What mode in Vim is the default mode used for navigation, deleting text, and issuing editor commands?** answer: Normal Mode","0"
"cards","9260","What keyboard key switches Vim from Normal Mode into Insert Mode?",".","70","0","1786479228","**What keyboard key switches Vim from Normal Mode into Insert Mode?** answer: i (or a, o)","0"
"cards","9261","What keyboard key switches Vim from Insert Mode back into Normal Mode?",".","70","0","1786479228","**What keyboard key switches Vim from Insert Mode back into Normal Mode?** answer: Esc","0"
"cards","9262","What prefix character is used in Vim Normal Mode to execute colon commands at the bottom prompt?",".","70","0","1786479228","**What prefix character is used in Vim Normal Mode to execute colon commands at the bottom prompt?** answer: : (colon)","0"
"cards","9263","What colon command saves a file in Vim without exiting?",".","70","0","1786479228","**What colon command saves a file in Vim without exiting?** answer: :w","0"
